anxious,barren,cold,creepy,dark,disturbing,eerie,evil,fearful,mysterious,nervous,restless,spooky,strange,supernatural,suspenseful,tense,weird,aggressive,agitated,angry,dangerous,fiery,intense,passionate,ponderous,violent,comedic,eccentric,funny,mischievous,quirky,whimsical,boisterous,boingy,bright,celebratory,cheerful,excited,feelGood,fun,happy,joyous,lighthearted,perky,playful,rollicking,upbeat,calm,contented,dreamy,introspective,laidBack,leisurely,lyrical,peaceful,quiet,relaxed,serene,soothing,spiritual,tranquil,bittersweet,blue,depressing,gloomy,heavy,lonely,melancholic,mournful,poignant,sad,frightening,horror,menacing,nightmarish,ominous,panicStricken,scary,concerned,determined,dignified,emotional,noble,serious,solemn,thoughtful,cool,seductive,sexy,adventurous,confident,courageous,resolute,energetic,epic,exciting,exhilarating,heroic,majestic,powerful,prestigious,relentless,strong,triumphant,victorious,delicate,graceful,hopeful,innocent,intimate,kind,light,loving,nostalgic,reflective,romantic,sentimental,soft,sweet,tender,warm,anthemic,aweInspiring,euphoric,inspirational,motivational,optimistic,positive,proud,soaring,uplifting
0.02161189712139524,0.07392894289329309,0.0351174149598757,0.01381927683674307,0.013360986147414555,0.01124794437782839,0.0189789459744299,0.005684379637717608,0.008200163963589479,0.08097787925296208,0.03862103828313676,0.04884686119939116,0.018975454573096198,0.02435053287031637,0.015690259614282033,0.01979826109229841,0.012873791856691241,0.029070220062170516,0.005818295608729717,0.015403381326574494,0.0031707013840787113,0.007488487500020049,0.011505929443625395,0.024561201232824136,0.18689344349232587,0.031566840913993394,0.003945071991025047,0.017546334917741744,0.017110760090872645,0.012932937803932211,0.016174977518279444,0.021830966558561406,0.033939288167113606,0.03437680215574801,0.035522449571131307,0.19280095449225468,0.045263190690258685,0.07727669259871948,0.0521759573708881,0.1227265889333053,0.03536510074892166,0.06364944283003834,0.052021606084467334,0.07647040454586121,0.05551466957496649,0.0424098490356383,0.02187706669792533,0.08931510070000183,0.47266032643595035,0.30641106787053024,0.46573960353535687,0.40901476618918503,0.10351205996068363,0.3291988584466956,0.37260535591154953,0.47810358489567245,0.42883232423231343,0.3817488932982087,0.4844142085533928,0.41246781177522446,0.12614908710714767,0.3720983529082415,0.4168968928385187,0.2935380485247482,0.10341343461451205,0.04771044736050747,0.07592521292496134,0.3025888155256821,0.43016247161325405,0.20167048609900204,0.37619880512780085,0.3076134532139721,0.008864122424380515,0.004833710502928377,0.0174419839697128,0.005662014572986995,0.01953867512797429,0.003405341788576069,0.007363686319546436,0.16804233263246715,0.05652138438414444,0.13291718802330169,0.43216786304996774,0.10810942604968493,0.1711253754117272,0.18125298312357205,0.3819871359843422,0.05443498678505421,0.09660768606276675,0.06252890419934622,0.01789628370368684,0.1358130145817995,0.01651149601887234,0.047520728316158056,0.04706844318107786,0.015764543585563926,0.03334460431836884,0.03800270505334166,0.010680483918721702,0.032268248392607675,0.02649303555319255,0.034142497926950455,0.018902839478951963,0.028105145479044455,0.0214266748146408,0.015647663523189047,0.4848697839770466,0.44827272423373704,0.4513671084899794,0.2900759137489579,0.523647711950947,0.25541693619875744,0.4210615318945863,0.436841327612373,0.5073644411115145,0.5639317012391984,0.511769469150088,0.5355403249321337,0.4503893823765049,0.335338728714057,0.5292142823719505,0.5619347436268899,0.037473010989329356,0.07973023995079777,0.04908202203329314,0.13894853478466923,0.07022169200618836,0.21434537312862548,0.20487917570227926,0.0658907328139652,0.08590123624625531,0.1471526392481544
