anxious,barren,cold,creepy,dark,disturbing,eerie,evil,fearful,mysterious,nervous,restless,spooky,strange,supernatural,suspenseful,tense,weird,aggressive,agitated,angry,dangerous,fiery,intense,passionate,ponderous,violent,comedic,eccentric,funny,mischievous,quirky,whimsical,boisterous,boingy,bright,celebratory,cheerful,excited,feelGood,fun,happy,joyous,lighthearted,perky,playful,rollicking,upbeat,calm,contented,dreamy,introspective,laidBack,leisurely,lyrical,peaceful,quiet,relaxed,serene,soothing,spiritual,tranquil,bittersweet,blue,depressing,gloomy,heavy,lonely,melancholic,mournful,poignant,sad,frightening,horror,menacing,nightmarish,ominous,panicStricken,scary,concerned,determined,dignified,emotional,noble,serious,solemn,thoughtful,cool,seductive,sexy,adventurous,confident,courageous,resolute,energetic,epic,exciting,exhilarating,heroic,majestic,powerful,prestigious,relentless,strong,triumphant,victorious,delicate,graceful,hopeful,innocent,intimate,kind,light,loving,nostalgic,reflective,romantic,sentimental,soft,sweet,tender,warm,anthemic,aweInspiring,euphoric,inspirational,motivational,optimistic,positive,proud,soaring,uplifting
0.0389685812070838,0.1504479397142238,0.06999317564889392,0.017375918080577365,0.024310840986755664,0.014745855277774021,0.04218648643246724,0.009510249656802732,0.011940083800055151,0.1430499927519122,0.04317513450755874,0.053450010025521695,0.026595864815335074,0.03728516766746108,0.03360113998146184,0.0328656040420777,0.01875658117950945,0.048448764427675775,0.0025591669084350562,0.007587534387733662,0.001275936907376956,0.00667402952189061,0.0036678254309663316,0.021210412367952635,0.12013012199469547,0.047538686223560944,0.002072570155899196,0.010684536178149113,0.007988405413748186,0.006549794148047179,0.010527842603861666,0.015100397967549592,0.03182327947078881,0.008465517129502033,0.01473770606167907,0.2007674074067348,0.015494095158717799,0.04354496892536678,0.015038905434932264,0.05106333377678799,0.015891346801409537,0.03911773484766699,0.02803776365518144,0.046480564469409104,0.04389253185377683,0.025482505740223045,0.00915666038976846,0.043076922839490425,0.5889915390076433,0.2612956445067894,0.5143871874514422,0.4902442707211665,0.0656943661402116,0.4151019234346544,0.2723886627652796,0.5369851663708687,0.46694419761301903,0.29804304629995876,0.5158122297399109,0.3991160342787824,0.18759647127568846,0.47081502729163666,0.4748996002514415,0.37569950689368586,0.16909503088177966,0.08051752527659652,0.08525398712414999,0.46969121663047503,0.5056695179792303,0.2767783353387708,0.4430592570414131,0.3872094458748484,0.009399096860916627,0.006861102109746198,0.028970017799931556,0.004997360660282294,0.03382729036856312,0.002179869465746334,0.008546103970241725,0.2485787585369175,0.045589181225428856,0.1075516050161862,0.4982041545941994,0.08213622274484894,0.21199404869069596,0.22715579941102146,0.4919709393828426,0.008164210113158689,0.028246287574846776,0.00977948491975151,0.009146082100725346,0.06695033122768353,0.008013469465456693,0.026752787169953524,0.010458411508541137,0.015442770676866242,0.01050596446626381,0.01600468332794773,0.005204027451283054,0.02287053710691597,0.008326713572963986,0.015575485707902372,0.01250919286261395,0.009852567421614545,0.009106942723697213,0.0064954526567417795,0.5640670998112821,0.3778935914075502,0.4116459379835827,0.34739688311124267,0.5739360581856312,0.17056555272557022,0.448078245713898,0.30785257946245553,0.6006867791208007,0.6082055406281497,0.36108959485810793,0.5090454648782659,0.566752933090689,0.33165021071767026,0.5376132002168494,0.5264405662580053,0.013182531700472393,0.0452650465233047,0.012025797374851053,0.08254910368478016,0.023203640418281928,0.12281871671652103,0.09546455846199334,0.03168335426105442,0.05978296972703325,0.07574681234730567
