anxious,barren,cold,creepy,dark,disturbing,eerie,evil,fearful,mysterious,nervous,restless,spooky,strange,supernatural,suspenseful,tense,weird,aggressive,agitated,angry,dangerous,fiery,intense,passionate,ponderous,violent,comedic,eccentric,funny,mischievous,quirky,whimsical,boisterous,boingy,bright,celebratory,cheerful,excited,feelGood,fun,happy,joyous,lighthearted,perky,playful,rollicking,upbeat,calm,contented,dreamy,introspective,laidBack,leisurely,lyrical,peaceful,quiet,relaxed,serene,soothing,spiritual,tranquil,bittersweet,blue,depressing,gloomy,heavy,lonely,melancholic,mournful,poignant,sad,frightening,horror,menacing,nightmarish,ominous,panicStricken,scary,concerned,determined,dignified,emotional,noble,serious,solemn,thoughtful,cool,seductive,sexy,adventurous,confident,courageous,resolute,energetic,epic,exciting,exhilarating,heroic,majestic,powerful,prestigious,relentless,strong,triumphant,victorious,delicate,graceful,hopeful,innocent,intimate,kind,light,loving,nostalgic,reflective,romantic,sentimental,soft,sweet,tender,warm,anthemic,aweInspiring,euphoric,inspirational,motivational,optimistic,positive,proud,soaring,uplifting
0.054504196037246724,0.11232423096556556,0.09955703519341169,0.04496671454369495,0.06004352852551624,0.03771069675279461,0.04922253933424751,0.03563336468174715,0.030717838029941602,0.1261079339969038,0.055996884422546085,0.07693782900318955,0.054774378351114615,0.05733190292746506,0.06638013433919034,0.044669815912993266,0.04449457564212457,0.04941047335306954,0.030335809064163555,0.027058801216289702,0.015565105092434231,0.04434172629209405,0.041173771275395545,0.06783732836783836,0.3525863705259381,0.13047623903387123,0.025091446139155933,0.02238895875199538,0.03478511073744169,0.022339123565788297,0.02414248389253073,0.02445611435063936,0.04227899164761031,0.08438222731623535,0.05358060523679461,0.19531199001152105,0.11934281142447332,0.07073801904540471,0.09186076418957626,0.13251674773566652,0.05199463561534731,0.07295721154095548,0.07863340636884625,0.06129984289520618,0.06799590812450407,0.04518163274277491,0.04074257097884335,0.13404798003459217,0.25749699415808375,0.21725844277652226,0.32475094056942244,0.30296617180033764,0.19296275965417875,0.2629460454212897,0.23593445283106781,0.21185314061703406,0.24845362011569017,0.18874260133151152,0.27863047922952006,0.20901152567768638,0.28288085676842567,0.2183614720195306,0.4084415650653719,0.27115567668218804,0.19859549472804625,0.11133442116393284,0.09970203849176566,0.28609886507720056,0.3213828714244594,0.22172442051309227,0.3442749363379647,0.3402685324727285,0.04212061859751967,0.025918096287477047,0.03888156467042111,0.03241848490568997,0.037389526541128454,0.014475282096724976,0.032631685812675365,0.27749608571857515,0.16224374161148913,0.22911968425555965,0.46879323579446236,0.18618270849827864,0.2884132658893412,0.33255334051721025,0.36594133346219254,0.11903051232373474,0.14627601800843923,0.10039304990810577,0.09391943383679698,0.24367992937414332,0.08943651555425892,0.14425889974591707,0.08528445341219806,0.13143205051921836,0.0755279757073055,0.11623241989450021,0.0851962565105747,0.11823565081570937,0.11858270882694709,0.130124393018019,0.05182319429862981,0.1270743833873609,0.12513244022013187,0.10481749060140415,0.2548211230849377,0.2505667381590665,0.3885219803813732,0.17821581712030252,0.2959781867461373,0.1655690895459342,0.19701848758591545,0.3164340816438198,0.3638623198776534,0.41568867651501085,0.3642567172270231,0.3586443251732624,0.22612536420123747,0.20069293235663813,0.31016105315600984,0.3567726516512909,0.20202903887445126,0.23295676392136197,0.1557533469502673,0.28862741235831774,0.19773603094308967,0.23620951262236844,0.1995742643496605,0.16427013068224747,0.2590853231347571,0.2807412756362347
